date,site,day_of_week,is_weekend,is_peak_season,order_volume,core_staff,temp_staff,total_staff,temp_staff_ratio,absenteeism_pct,labor_hours,units_processed,throughput_per_labor_hour,backlog_units,defect_rate_pct,on_time_dispatch_pct,safety_incident,late_dispatch_risk
2024-05-15,DONC3,Wednesday,False,False,12576,179,39,218,0.179,5.91,1635.0,25844,15.81,0,2.26,95.75,0,0
2024-05-15,LEEDS1,Wednesday,False,False,14765,227,59,286,0.206,5.04,2145.0,36026,16.8,0,2.41,96.48,0,0
2024-05-15,MANC2,Wednesday,False,False,12654,215,47,262,0.179,5.96,1965.0,31584,16.07,241,2.1,94.38,0,1
2024-05-15,PETE1,Wednesday,False,False,15127,201,25,226,0.111,7.86,1695.0,30020,17.71,114,1.96,95.13,0,1
2024-05-16,BIRM1,Thursday,False,False,14503,171,38,209,0.182,7.23,1567.5,28310,18.06,147,1.92,95.46,0,0
2024-05-16,DONC3,Thursday,False,False,11102,180,18,198,0.091,5.85,1485.0,21662,14.59,337,1.28,98.14,0,0
2024-05-16,LEEDS1,Thursday,False,False,14854,214,35,249,0.141,7.1,1867.5,34189,18.31,0,1.34,96.59,0,0
2024-05-16,MANC2,Thursday,False,False,14086,203,22,225,0.098,6.68,1687.5,28510,16.89,186,1.32,95.64,0,0
2024-05-16,PETE1,Thursday,False,False,13127,212,23,235,0.098,6.01,1762.5,32975,18.71,0,2.24,95.48,0,0
2024-05-17,BIRM1,Friday,False,False,14693,177,33,210,0.157,7.94,1575.0,25276,16.05,110,1.37,97.63,0,0
2024-05-17,DONC3,Friday,False,False,13275,177,19,196,0.097,5.0,1470.0,21589,14.69,346,1.5,97.43,0,0
2024-05-17,LEEDS1,Friday,False,False,14509,220,27,247,0.109,,1852.5,34168,18.44,748,2.03,96.39,0,0
2024-05-17,MANC2,Friday,False,False,11953,214,29,243,0.119,5.97,1822.5,27742,15.22,0,1.88,95.99,0,0
2024-05-17,PETE1,Friday,False,False,16095,200,67,267,0.251,4.63,2002.5,37158,18.56,0,2.21,97.42,0,0
2024-05-18,BIRM1,Saturday,True,False,6555,172,82,254,0.323,7.47,1905.0,28986,15.22,0,2.88,96.23,0,0
2024-05-18,DONC3,Saturday,True,False,6039,181,27,208,0.13,7.73,1560.0,22668,14.53,0,1.84,95.65,0,0
2024-05-18,LEEDS1,Saturday,True,False,8150,219,38,257,0.148,7.18,1927.5,35241,18.28,0,1.62,95.85,0,0
2024-05-18,MANC2,Saturday,True,False,7399,206,30,236,0.127,7.43,1770.0,29124,16.45,0,1.97,95.21,0,1
2024-05-18,PETE1,Saturday,True,False,7590,210,33,243,0.136,6.08,1822.5,32412,17.78,0,1.74,96.6,0,0
2024-05-19,BIRM1,Sunday,True,False,8377,170,37,207,0.179,6.64,1552.5,27614,17.79,394,1.71,96.22,0,0
2024-05-19,DONC3,Sunday,True,False,6235,176,52,228,0.228,6.14,1710.0,25701,15.03,184,2.11,96.89,0,0
2024-05-19,LEEDS1,Sunday,True,False,7803,227,40,267,0.15,6.7,2002.5,35652,17.8,245,2.43,96.5,0,0
2024-05-19,MANC2,Sunday,True,False,6742,205,54,259,0.208,8.02,1942.5,30194,15.54,963,2.18,94.44,0,1
2024-05-19,PETE1,Sunday,True,False,8110,207,11,218,0.05,6.54,1635.0,33577,20.54,0,1.34,99.2,0,0
2024-05-20,BIRM1,Monday,False,False,14051,177,54,231,0.234,7.19,1732.5,26623,15.37,0,2.51,96.35,0,0
2024-05-20,DONC3,Monday,False,False,13349,186,25,211,0.118,8.7,1582.5,25556,16.15,107,2.26,95.78,0,0
2024-05-20,LEEDS1,Monday,False,False,13848,219,35,254,0.138,8.61,1905.0,33921,17.81,0,1.42,94.33,0,1
2024-05-20,MANC2,Monday,False,False,12582,209,55,264,0.208,6.19,1980.0,30346,15.33,137,2.26,97.75,0,0
2024-05-20,PETE1,Monday,False,False,15055,200,69,269,0.257,7.54,2017.5,34806,17.25,261,2.49,94.54,0,1
2024-05-21,BIRM1,Tuesday,False,False,13856,167,27,194,0.139,6.98,1455.0,25623,17.61,284,1.58,96.45,0,0
2024-05-21,DONC3,Tuesday,False,False,12299,177,44,221,0.199,4.11,1657.5,25674,15.49,0,1.51,97.69,0,0
2024-05-21,LEEDS1,Tuesday,False,False,14935,224,48,272,0.176,4.96,2040.0,35980,17.64,447,2.15,95.56,0,0
2024-05-21,MANC2,Tuesday,False,False,12060,206,23,229,0.1,4.94,1717.5,26383,15.36,0,1.64,97.08,0,0
2024-05-21,PETE1,Tuesday,False,False,15325,200,18,218,0.083,4.98,1635.0,31744,19.42,0,1.0,98.96,0,0
2024-05-22,BIRM1,Wednesday,False,False,13208,167,36,203,0.177,6.73,1522.5,26665,17.51,0,2.04,95.62,0,0
2024-05-22,DONC3,Wednesday,False,False,12256,178,64,242,0.264,6.74,1815.0,26632,14.67,0,2.54,96.05,0,0
2024-05-22,LEEDS1,Wednesday,False,False,14209,225,35,260,0.135,6.52,1950.0,33774,17.32,0,2.04,97.17,0,0
2024-05-22,MANC2,Wednesday,False,False,13669,199,66,265,0.249,7.95,1987.5,31997,16.1,0,1.75,98.83,0,0
2024-05-22,PETE1,Wednesday,False,False,14518,213,67,280,0.239,8.42,2100.0,38842,18.5,0,2.07,95.38,0,0
2024-05-23,BIRM1,Thursday,False,False,14503,170,51,221,0.231,6.62,1657.5,26183,15.8,0,2.23,98.24,0,0
2024-05-23,DONC3,Thursday,False,False,12569,175,66,241,0.274,4.79,1807.5,25940,14.35,0,1.62,98.27,0,0
2024-05-23,LEEDS1,Thursday,False,False,16531,216,38,254,0.15,7.69,1905.0,32060,16.83,0,1.94,97.51,0,0
2024-05-23,MANC2,Thursday,False,False,13081,204,43,247,0.174,4.65,1852.5,30333,16.37,416,2.05,96.68,0,0
2024-05-23,PETE1,Thursday,False,False,15155,203,33,236,0.14,9.78,1770.0,36010,20.34,0,2.09,97.49,0,0
2024-05-24,BIRM1,Friday,False,False,13203,168,58,226,0.257,8.54,1695.0,32416,19.12,0,1.94,95.11,0,1
2024-05-24,DONC3,Friday,False,False,12924,179,38,217,0.175,6.76,1627.5,24749,15.21,2,2.11,95.48,0,0
2024-05-24,LEEDS1,Friday,False,False,14239,212,1,213,0.005,7.54,1597.5,28419,17.79,33,0.79,96.75,0,0
2024-05-24,MANC2,Friday,False,False,13266,209,18,227,0.079,4.26,1702.5,26029,15.29,486,1.29,98.25,0,0
2024-05-24,PETE1,Friday,False,False,15576,206,87,293,0.297,5.32,2197.5,39698,18.07,0,1.89,96.04,0,0
2024-05-25,BIRM1,Saturday,True,False,6380,179,39,218,0.179,7.33,1635.0,26739,16.35,61,2.28,96.75,0,0
2024-05-25,DONC3,Saturday,True,False,7779,185,44,229,0.192,8.75,1717.5,26245,15.28,0,2.62,94.84,0,1
2024-05-25,LEEDS1,Saturday,True,False,8060,218,22,240,0.092,6.45,1800.0,32332,17.96,514,1.28,94.96,0,1
2024-05-25,MANC2,Saturday,True,False,7464,215,56,271,0.207,6.26,2032.5,31425,15.46,72,1.42,96.04,0,0
2024-05-25,PETE1,Saturday,True,False,7930,213,21,234,0.09,5.21,1755.0,31433,17.91,264,1.3,98.23,0,0
2024-05-26,BIRM1,Sunday,True,False,6932,168,36,204,0.176,4.13,1530.0,25127,16.42,0,1.36,97.82,0,0
2024-05-26,DONC3,Sunday,True,False,6713,172,53,225,0.236,5.55,1687.5,24048,14.25,0,1.84,96.82,0,0
2024-05-26,LEEDS1,Sunday,True,False,7550,225,55,280,0.196,4.58,2100.0,36573,17.42,0,2.26,97.88,0,0
2024-05-26,MANC2,Sunday,True,False,7021,211,37,248,0.149,4.37,1860.0,29090,15.64,0,2.22,95.72,0,0
2024-05-26,PETE1,Sunday,True,False,8806,204,37,241,0.154,4.01,1807.5,37132,20.54,398,2.23,94.93,0,1
2024-05-27,BIRM1,Monday,False,False,14144,176,40,216,0.185,9.42,1620.0,27627,17.05,0,1.93,97.41,0,0
2024-05-27,DONC3,Monday,False,False,12899,185,60,245,0.245,7.48,1837.5,27410,14.92,61,1.13,97.43,0,0
2024-05-27,LEEDS1,Monday,False,False,15672,222,30,252,0.119,8.2,1890.0,34474,18.24,0,2.42,96.46,0,0
2024-05-27,MANC2,Monday,False,False,13810,215,35,250,0.14,,1875.0,31092,16.58,0,0.89,97.96,0,0
2024-05-27,PETE1,Monday,False,False,15346,208,37,245,0.151,9.09,1837.5,33454,18.21,0,2.22,95.21,0,1
2024-05-28,BIRM1,Tuesday,False,False,14532,166,51,217,0.235,6.04,1627.5,27400,16.84,119,1.52,97.8,0,0
2024-05-28,DONC3,Tuesday,False,False,13138,175,45,220,0.205,6.02,1650.0,24476,14.83,35,2.1,97.09,0,0
2024-05-28,LEEDS1,Tuesday,False,False,14408,213,42,255,0.165,5.54,1912.5,36081,18.87,0,1.25,98.06,0,0
2024-05-28,MANC2,Tuesday,False,False,13063,203,25,228,0.11,5.98,1710.0,28689,16.78,0,1.84,96.49,0,0
2024-05-28,PETE1,Tuesday,False,False,15664,199,20,219,0.091,5.68,1642.5,30590,18.62,375,1.28,97.54,0,0
2024-05-29,BIRM1,Wednesday,False,False,13011,167,48,215,0.223,6.76,1612.5,24561,15.23,313,1.45,96.39,0,0
2024-05-29,DONC3,Wednesday,False,False,11833,174,32,206,0.155,6.03,1545.0,21304,13.79,150,1.95,96.69,0,0
2024-05-29,LEEDS1,Wednesday,False,False,15626,226,44,270,0.163,5.65,2025.0,37715,18.62,0,1.2,98.92,0,0
2024-05-29,MANC2,Wednesday,False,False,12753,208,33,241,0.137,6.17,1807.5,27376,15.15,0,1.67,97.02,0,0
2024-05-29,PETE1,Wednesday,False,False,15399,215,22,237,0.093,5.61,1777.5,34702,19.52,0,1.02,97.11,0,0
2024-05-30,BIRM1,Thursday,False,False,14029,172,42,214,0.196,7.41,1605.0,23876,14.88,0,1.37,95.51,0,0
2024-05-30,DONC3,Thursday,False,False,13844,179,36,215,0.167,6.16,1612.5,21236,13.17,43,1.7,95.76,0,0
2024-05-30,LEEDS1,Thursday,False,False,15763,224,48,272,0.176,5.8,2040.0,36289,17.79,437,2.8,96.07,0,0
2024-05-30,MANC2,Thursday,False,False,13008,209,38,247,0.154,5.75,1852.5,30467,16.45,268,1.82,95.01,0,1
2024-05-30,PETE1,Thursday,False,False,14189,209,32,241,0.133,6.16,1807.5,35815,19.81,0,1.69,96.8,0,0
2024-05-31,BIRM1,Friday,False,False,13774,166,36,202,0.178,6.76,1515.0,25858,17.07,354,2.0,96.92,0,0
2024-05-31,DONC3,Friday,False,False,12134,185,44,229,0.192,8.59,1717.5,26839,15.63,150,2.5,95.91,0,0
2024-05-31,LEEDS1,Friday,False,False,15175,216,48,264,0.182,6.25,1980.0,33405,16.87,0,2.66,95.0,0,1
2024-05-31,MANC2,Friday,False,False,13771,211,39,250,0.156,5.49,1875.0,31394,16.74,0,1.68,96.13,0,0
2024-05-31,PETE1,Friday,False,False,14947,200,62,262,0.237,6.51,1965.0,37207,18.93,232,2.5,96.34,0,0
2024-06-01,BIRM1,Saturday,True,False,8247,171,20,191,0.105,4.74,1432.5,25794,18.01,0,1.87,97.79,0,0
2024-06-01,DONC3,Saturday,True,False,6340,175,57,232,0.246,6.08,1740.0,24283,13.96,51,1.94,96.25,0,0
2024-06-01,LEEDS1,Saturday,True,False,7908,228,35,263,0.133,4.89,1972.5,36961,18.74,91,1.83,97.56,0,0
2024-06-01,MANC2,Saturday,True,False,7500,199,22,221,0.1,6.63,1657.5,27522,16.6,389,1.38,97.76,0,0
2024-06-01,PETE1,Saturday,True,False,9662,203,47,250,0.188,4.15,1875.0,35511,18.94,0,2.2,96.94,0,0
2024-06-02,BIRM1,Sunday,True,False,8622,178,30,208,0.144,5.44,1560.0,28828,18.48,58,1.61,96.42,0,0
2024-06-02,DONC3,Sunday,True,False,6801,177,25,202,0.124,5.55,1515.0,25219,16.65,136,1.82,96.17,0,0
2024-06-02,LEEDS1,Sunday,True,False,7434,224,53,277,0.191,7.38,2077.5,36857,17.74,0,2.03,96.02,0,0
2024-06-02,MANC2,Sunday,True,False,9173,212,27,239,0.113,5.64,1792.5,29209,16.3,232,2.11,96.56,0,0
2024-06-02,PETE1,Sunday,True,False,7939,200,48,248,0.194,3.74,1860.0,34371,18.48,13,1.79,98.59,0,0
2024-06-03,BIRM1,Monday,False,False,13254,167,30,197,0.152,8.8,1477.5,23323,15.79,648,1.4,96.49,0,0
2024-06-03,DONC3,Monday,False,False,12190,184,60,244,0.246,6.42,1830.0,25340,13.85,0,1.84,98.14,0,0
2024-06-03,LEEDS1,Monday,False,False,15691,226,40,266,0.15,10.76,1995.0,36784,18.44,0,1.76,98.73,0,0
2024-06-03,MANC2,Monday,False,False,13984,210,33,243,0.136,8.51,1822.5,28138,15.44,333,2.12,94.2,0,1
2024-06-03,PETE1,Monday,False,False,13843,204,34,238,0.143,8.66,1785.0,33102,18.54,0,1.02,97.55,0,0
2024-06-04,BIRM1,Tuesday,False,False,13772,177,30,207,0.145,6.29,1552.5,26907,17.33,80,1.65,95.33,0,0
2024-06-04,DONC3,Tuesday,False,False,12112,183,37,220,0.168,6.71,1650.0,23537,14.26,0,2.36,98.23,0,0
2024-06-04,LEEDS1,Tuesday,False,False,15199,221,30,251,0.12,7.07,1882.5,33453,17.77,0,1.39,97.84,0,0
2024-06-04,MANC2,Tuesday,False,False,13411,215,49,264,0.186,6.76,1980.0,31707,16.01,525,1.99,97.04,0,0
2024-06-04,PETE1,Tuesday,False,False,15907,206,12,218,0.055,5.86,1635.0,32752,20.03,0,1.48,96.92,0,0
2024-06-05,BIRM1,Wednesday,False,False,13466,175,40,215,0.186,8.02,1612.5,27114,16.82,144,1.83,97.27,0,0
2024-06-05,DONC3,Wednesday,False,False,11709,183,43,226,0.19,5.36,1695.0,26527,15.65,258,1.37,97.09,0,0
2024-06-05,LEEDS1,Wednesday,False,False,13743,219,46,265,0.174,6.83,1987.5,37509,18.87,0,1.37,96.82,0,0
2024-06-05,MANC2,Wednesday,False,False,13487,198,30,228,0.132,7.81,1710.0,27564,16.12,150,1.92,96.97,0,0
2024-06-05,PETE1,Wednesday,False,False,14342,204,35,239,0.146,7.5,1792.5,35286,19.69,212,1.89,95.51,0,0
2024-06-06,BIRM1,Thursday,False,False,14450,179,57,236,0.242,7.68,1770.0,26681,15.07,93,1.89,95.68,0,0
2024-06-06,DONC3,Thursday,False,False,13005,183,19,202,0.094,7.21,1515.0,21963,14.5,20,2.0,97.12,0,0
2024-06-06,LEEDS1,Thursday,False,False,14044,225,27,252,0.107,3.99,1890.0,34697,18.36,280,1.18,95.26,0,1
2024-06-06,MANC2,Thursday,False,False,12410,210,22,232,0.095,6.38,1740.0,31637,18.18,0,1.02,95.81,0,0
2024-06-06,PETE1,Thursday,False,False,16313,203,22,225,0.098,7.54,1687.5,32198,19.08,289,1.62,98.05,0,0
2024-06-07,BIRM1,Friday,False,False,15206,179,33,212,0.156,6.45,1590.0,27216,17.12,226,2.4,96.05,0,0
2024-06-07,DONC3,Friday,False,False,12684,173,57,230,0.248,6.77,1725.0,22461,13.02,0,2.27,96.73,0,0
2024-06-07,LEEDS1,Friday,False,False,24263,227,58,285,0.204,6.72,2137.5,36151,16.91,664,2.19,92.66,0,1
2024-06-07,MANC2,Friday,False,False,15223,210,37,247,0.15,5.7,1852.5,29869,16.12,0,1.78,96.9,0,0
2024-06-07,PETE1,Friday,False,False,15763,210,31,241,0.129,6.77,1807.5,32924,18.22,114,2.01,94.55,0,1
2024-06-08,BIRM1,Saturday,True,False,6371,167,59,226,0.261,4.73,1695.0,26899,15.87,0,0.66,100.0,0,0
2024-06-08,DONC3,Saturday,True,False,6970,182,51,233,0.219,8.17,1747.5,25770,14.75,0,3.07,94.52,0,1
2024-06-08,LEEDS1,Saturday,True,False,7535,227,64,291,0.22,7.65,2182.5,39447,18.07,0,1.64,97.02,0,0
2024-06-08,MANC2,Saturday,True,False,6050,203,26,229,0.114,5.87,1717.5,25059,14.59,0,1.34,96.92,0,0
2024-06-08,PETE1,Saturday,True,False,8563,212,45,257,0.175,7.08,1927.5,35831,18.59,0,1.8,96.4,0,0
2024-06-09,BIRM1,Sunday,True,False,6800,170,32,202,0.158,8.51,1515.0,25986,17.15,815,1.47,96.16,0,0
2024-06-09,DONC3,Sunday,True,False,9267,182,49,231,0.212,4.82,1732.5,25476,14.7,220,2.56,96.53,0,0
2024-06-09,LEEDS1,Sunday,True,False,8642,227,54,281,0.192,3.17,2107.5,38959,18.49,0,1.52,96.29,0,0
2024-06-09,MANC2,Sunday,True,False,5954,205,27,232,0.116,5.8,1740.0,27878,16.02,603,1.78,95.09,0,1
2024-06-09,PETE1,Sunday,True,False,6894,207,45,252,0.179,5.88,1890.0,35332,18.69,230,1.56,97.12,0,0
2024-06-10,BIRM1,Monday,False,False,14388,171,58,229,0.253,8.56,1717.5,27527,16.03,0,1.93,95.8,0,0
2024-06-10,DONC3,Monday,False,False,11625,178,56,234,0.239,6.38,1755.0,26706,15.22,0,2.33,98.06,0,0
2024-06-10,LEEDS1,Monday,False,False,14592,220,42,262,0.16,8.69,1965.0,36616,18.63,175,1.78,95.68,0,0
2024-06-10,MANC2,Monday,False,False,15491,208,28,236,0.119,7.91,1770.0,31678,17.9,167,1.32,97.15,0,0
2024-06-10,PETE1,Monday,False,False,16575,202,44,246,0.179,6.57,1845.0,33815,18.33,404,1.52,97.43,0,0
2024-06-11,BIRM1,Tuesday,False,False,13775,178,36,214,0.168,7.41,1605.0,28544,17.78,0,2.42,95.78,0,0
2024-06-11,DONC3,Tuesday,False,False,13217,175,56,231,0.242,6.87,1732.5,24696,14.25,188,2.08,96.83,0,0
2024-06-11,LEEDS1,Tuesday,False,False,16208,215,63,278,0.227,4.81,2085.0,34720,16.65,0,2.3,94.53,0,1
2024-06-11,MANC2,Tuesday,False,False,12774,214,21,235,0.089,5.09,1762.5,29580,16.78,0,1.81,97.19,0,0
2024-06-11,PETE1,Tuesday,False,False,14164,201,35,236,0.148,8.44,1770.0,33785,19.09,296,1.53,96.15,0,0
2024-06-12,BIRM1,Wednesday,False,False,12882,171,31,202,0.153,6.59,1515.0,26188,17.29,0,2.41,97.56,0,0
2024-06-12,DONC3,Wednesday,False,False,12421,179,20,199,0.101,6.24,1492.5,23832,15.97,212,1.35,98.7,0,0
2024-06-12,LEEDS1,Wednesday,False,False,14836,228,55,283,0.194,6.27,2122.5,38333,18.06,0,1.41,94.36,0,1
2024-06-12,MANC2,Wednesday,False,False,14337,205,46,251,0.183,6.49,1882.5,31046,16.49,0,1.86,95.23,0,1
2024-06-12,PETE1,Wednesday,False,False,14568,199,31,230,0.135,6.06,1725.0,32069,18.59,0,2.24,96.21,0,0
2024-06-13,BIRM1,Thursday,False,False,12968,178,49,227,0.216,7.59,1702.5,29408,17.27,0,1.48,95.39,0,0
2024-06-13,DONC3,Thursday,False,False,11493,186,35,221,0.158,8.13,1657.5,26464,15.97,25,2.22,97.29,0,0
2024-06-13,LEEDS1,Thursday,False,False,14678,220,66,286,0.231,7.58,2145.0,38673,18.03,106,1.63,97.27,0,0
2024-06-13,MANC2,Thursday,False,False,12631,209,80,289,0.277,6.04,2167.5,30731,14.18,0,2.52,96.69,0,0
2024-06-13,PETE1,Thursday,False,False,15339,201,26,227,0.115,5.82,1702.5,30573,17.96,237,2.08,95.3,0,0
2024-06-14,BIRM1,Friday,False,False,14674,173,53,226,0.235,5.42,1695.0,26971,15.91,0,2.11,97.49,0,0
2024-06-14,DONC3,Friday,False,False,13266,185,43,228,0.189,5.47,1710.0,26909,15.74,0,1.67,97.2,0,0
2024-06-14,LEEDS1,Friday,False,False,14241,217,25,242,0.103,5.43,1815.0,32540,17.93,110,1.99,95.74,0,0
2024-06-14,MANC2,Friday,False,False,14061,201,51,252,0.202,5.91,1890.0,25928,13.72,59,1.27,98.28,0,0
2024-06-14,PETE1,Friday,False,False,15227,210,19,229,0.083,8.04,1717.5,34109,19.86,0,1.16,96.56,0,0
2024-06-15,BIRM1,Saturday,True,False,7171,171,22,193,0.114,6.49,1447.5,24937,17.23,0,1.77,96.11,0,0
2024-06-15,DONC3,Saturday,True,False,6941,178,47,225,0.209,6.16,1687.5,25060,14.85,445,2.44,94.89,0,1
2024-06-15,LEEDS1,Saturday,True,False,8068,213,28,241,0.116,6.62,1807.5,30863,17.08,0,1.2,97.67,0,0
2024-06-15,MANC2,Saturday,True,False,6410,204,39,243,0.16,6.72,1822.5,30107,16.52,0,2.78,95.92,0,0
2024-06-15,PETE1,Saturday,True,False,9487,212,47,259,0.181,10.53,1942.5,33975,17.49,0,2.16,96.35,0,0
2024-06-16,BIRM1,Sunday,True,False,7769,178,44,222,0.198,7.77,1665.0,30715,18.45,48,1.7,99.57,0,0
2024-06-16,DONC3,Sunday,True,False,6953,172,14,186,0.075,8.65,1395.0,20550,14.73,750,2.09,94.49,0,1
2024-06-16,LEEDS1,Sunday,True,False,8155,217,38,255,0.149,5.78,1912.5,35416,18.52,0,1.84,95.49,0,0
2024-06-16,MANC2,Sunday,True,False,8073,213,26,239,0.109,7.69,1792.5,30277,16.89,554,1.96,97.76,0,0
2024-06-16,PETE1,Sunday,True,False,8100,199,54,253,0.213,6.18,1897.5,36760,19.37,0,1.69,96.38,0,0
2024-06-17,BIRM1,Monday,False,False,14474,168,49,217,0.226,6.65,1627.5,27727,17.04,526,2.63,96.54,0,0
2024-06-17,DONC3,Monday,False,False,12162,179,10,189,0.053,8.13,1417.5,22348,15.77,217,1.35,97.82,0,0
2024-06-17,LEEDS1,Monday,False,False,13408,214,57,271,0.21,7.49,2032.5,34696,17.07,190,1.87,97.55,0,0
2024-06-17,MANC2,Monday,False,False,12545,203,24,227,0.106,5.17,1702.5,27334,16.06,52,1.89,95.91,0,0
2024-06-17,PETE1,Monday,False,False,14302,213,24,237,0.101,7.08,1777.5,31802,17.89,118,1.42,95.03,0,1
2024-06-18,BIRM1,Tuesday,False,False,13697,166,35,201,0.174,7.32,1507.5,26402,17.51,320,1.54,95.1,0,1
2024-06-18,DONC3,Tuesday,False,False,13402,180,78,258,0.302,6.71,1935.0,26442,13.66,0,2.19,98.39,0,0
2024-06-18,LEEDS1,Tuesday,False,False,16831,225,35,260,0.135,6.68,1950.0,33601,17.23,26,1.26,94.41,0,1
2024-06-18,MANC2,Tuesday,False,False,13782,209,41,250,0.164,6.21,1875.0,28707,15.31,166,1.7,97.37,0,0
2024-06-18,PETE1,Tuesday,False,False,14437,215,36,251,0.143,6.04,1882.5,34979,18.58,254,2.26,94.9,0,1
2024-06-19,BIRM1,Wednesday,False,False,13418,166,55,221,0.249,5.51,1657.5,29008,17.5,289,2.66,97.19,0,0
2024-06-19,DONC3,Wednesday,False,False,12176,172,42,214,0.196,7.63,1605.0,23844,14.86,74,2.86,95.35,1,0
2024-06-19,LEEDS1,Wednesday,False,False,15049,221,53,274,0.193,8.62,2055.0,34287,16.68,0,1.91,98.18,0,0
2024-06-19,MANC2,Wednesday,False,False,12844,205,37,242,0.153,6.39,1815.0,28373,15.63,285,1.72,96.79,0,0
2024-06-19,PETE1,Wednesday,False,False,14975,210,51,261,0.195,6.54,1957.5,34515,17.63,0,2.03,97.62,0,0
2024-06-20,BIRM1,Thursday,False,False,14152,165,48,213,0.225,8.36,1597.5,26466,16.57,275,2.32,93.07,0,1
2024-06-20,DONC3,Thursday,False,False,11447,182,53,235,0.226,8.24,1762.5,24740,14.04,27,2.28,97.24,0,0
2024-06-20,LEEDS1,Thursday,False,False,14746,217,30,247,0.121,7.22,1852.5,32481,17.53,0,1.67,98.62,0,0
2024-06-20,MANC2,Thursday,False,False,12834,214,46,260,0.177,5.64,1950.0,29173,14.96,31,2.07,97.07,0,0
2024-06-20,PETE1,Thursday,False,False,15245,208,28,236,0.119,5.2,1770.0,33278,18.8,296,1.72,96.52,0,0
2024-06-21,BIRM1,Friday,False,False,14140,167,43,210,0.205,8.12,1575.0,26700,16.95,0,2.4,97.75,0,0
2024-06-21,DONC3,Friday,False,False,12995,177,36,213,0.169,4.28,1597.5,22512,14.09,8,1.65,97.16,0,0
2024-06-21,LEEDS1,Friday,False,False,14467,230,16,246,0.065,6.43,1845.0,32533,17.63,25,1.8,95.87,0,0
2024-06-21,MANC2,Friday,False,False,13185,211,36,247,0.146,6.8,1852.5,30281,16.35,6,1.54,97.15,0,0
2024-06-21,PETE1,Friday,False,False,15294,202,68,270,0.252,7.81,2025.0,40522,20.01,73,1.84,95.96,0,0
2024-06-22,BIRM1,Saturday,True,False,7054,169,54,223,0.242,7.37,1672.5,26937,16.11,0,1.19,97.53,0,0
2024-06-22,DONC3,Saturday,True,False,7388,173,45,218,0.206,6.81,1635.0,24542,15.01,20,2.09,95.39,0,0
2024-06-22,LEEDS1,Saturday,True,False,8081,230,59,289,0.204,5.82,2167.5,38414,17.72,0,2.28,95.78,0,0
2024-06-22,MANC2,Saturday,True,False,7645,207,45,252,0.179,5.92,1890.0,30715,16.25,0,1.75,96.43,0,0
2024-06-22,PETE1,Saturday,True,False,9241,206,44,250,0.176,6.72,1875.0,34031,18.15,0,1.67,97.12,0,0
2024-06-23,BIRM1,Sunday,True,False,5861,173,42,215,0.195,4.51,1612.5,26402,16.37,156,2.07,97.46,0,0
2024-06-23,DONC3,Sunday,True,False,5997,172,72,244,0.295,6.33,1830.0,27539,15.05,0,2.36,95.56,0,0
2024-06-23,LEEDS1,Sunday,True,False,7727,229,59,288,0.205,5.04,2160.0,38383,17.77,295,2.36,96.77,0,0
2024-06-23,MANC2,Sunday,True,False,7411,207,34,241,0.141,6.96,1807.5,30295,16.76,0,2.16,95.63,0,0
2024-06-23,PETE1,Sunday,True,False,8027,210,43,253,0.17,8.41,1897.5,34276,18.06,0,2.07,97.09,0,0
2024-06-24,BIRM1,Monday,False,False,14086,171,36,207,0.174,7.98,1552.5,27797,17.9,0,1.56,95.18,0,0
2024-06-24,DONC3,Monday,False,False,12853,179,42,221,0.19,6.71,1657.5,26701,16.11,0,1.94,96.44,0,0
2024-06-24,LEEDS1,Monday,False,False,14358,229,31,260,0.119,7.38,1950.0,33455,17.16,127,2.52,94.98,0,1
2024-06-24,MANC2,Monday,False,False,12808,201,39,240,0.163,6.95,1800.0,29934,16.63,237,1.39,98.45,1,0
2024-06-24,PETE1,Monday,False,False,14966,214,41,255,0.161,8.53,1912.5,36395,19.03,81,1.96,96.2,0,0
2024-06-25,BIRM1,Tuesday,False,False,13649,175,39,214,0.182,6.54,1605.0,28255,17.6,0,1.95,96.04,0,0
2024-06-25,DONC3,Tuesday,False,False,13085,186,55,241,0.228,5.31,1807.5,25282,13.99,0,1.8,96.68,0,0
2024-06-25,LEEDS1,Tuesday,False,False,14719,230,61,291,0.21,6.82,2182.5,38219,17.51,345,2.71,94.35,1,1
2024-06-25,MANC2,Tuesday,False,False,13280,212,53,265,0.2,5.05,1987.5,31264,15.73,0,1.11,97.44,0,0
2024-06-25,PETE1,Tuesday,False,False,13802,199,42,241,0.174,4.77,1807.5,32934,18.22,19,1.28,96.7,0,0
2024-06-26,BIRM1,Wednesday,False,False,13406,169,19,188,0.101,6.62,1410.0,25889,18.36,0,0.73,96.69,0,0
2024-06-26,DONC3,Wednesday,False,False,12429,181,48,229,0.21,7.46,1717.5,25948,15.11,0,2.4,96.93,0,0
2024-06-26,LEEDS1,Wednesday,False,False,14496,228,66,294,0.224,6.77,2205.0,38894,17.64,0,2.12,96.3,0,0
2024-06-26,MANC2,Wednesday,False,False,14422,209,22,231,0.095,6.91,1732.5,27846,16.07,9,1.99,94.71,0,1
2024-06-26,PETE1,Wednesday,False,False,17308,213,27,240,0.113,6.36,1800.0,33855,18.81,0,1.67,96.71,0,0
